"mozilla:firefox",2561
"mozilla:thunderbird",1542
"sun:jre",1535
"apple:mac_os_x",1327
"linux:linux_kernel",1284
"mozilla:seamonkey",1268
"sun:jdk",1235
"apple:mac_os_x_server",1187
"microsoft:windows_xp",1046
"microsoft:windows_2000",890
"sun:sdk",872
"microsoft:windows_2003_server",861
"cisco:ios",728
"adobe:acrobat",656
"adobe:acrobat_reader",598
"redhat:enterprise_linux",596
"suse:suse_linux",595
"microsoft:windows_nt",587
"sun:solaris",547
"debian:debian_linux",451
"freebsd:freebsd",430
"microsoft:ie",424
"mozilla:mozilla",383
"oracle:application_server",377
"microsoft:windows_vista",370
"microsoft:windows_server_2008",335
"sun:opensolaris",326
"microsoft:office",323
"apple:safari",320
"apple:cups",300
"oracle:oracle9i",287
"oracle:database_server",273
"php:php",266
"poppler:poppler",257
"vmware:workstation",228
"mandrakesoft:mandrake_linux",227
"foolabs:xpdf",227
"symantec:norton_antivirus",206
"cisco:pix_firewall",206
"oracle:oracle8i",190
"gentoo:linux",188
"symantec:client_security",188
"vmware:ace",181
"vmware:player",180
"hp:hp-ux",177
"microsoft:windows_server_2003",173
"apache:http_server",171
"oracle:e-business_suite",170
"ibm:aix",167
"bea:weblogic_server",163
"ubuntu:ubuntu_linux",157
"netbsd:netbsd",156
"openssl:openssl",153
"ethereal_group:ethereal",151
"adobe:flash_player",150
"wordpress:wordpress",148
"apple:iphone_os",141
"apple:quicktime",138
"redhat:fedora_core",137
"openbsd:openbsd",136
"cisco:vpn_3000_concentrator",134
"midnight_commander:midnight_commander",133
"ibm:websphere_application_server",129
"trustix:secure_linux",126
"asterisk:open_source",122
"easy_software_products:cups",120
"icewarp:email_server",117
"wireshark:wireshark",116
"icewarp:webmail_server",114
"vmware:vmware_workstation",112
"mozilla:mozilla_suite",110
"redhat:linux_advanced_workstation",110
"redhat:enterprise_linux_desktop",109
"f-secure:f-secure_anti-virus",107
"microsoft:internet_explorer",106
"sgi:irix",105
"opera:opera_browser",105
"opera_software:opera_web_browser",105
"cisco:ons_15454_optical_transport_platform",103
"oracle:oracle10g",101
"microsoft:excel",99
"samba:samba",99
"hitachi:ucosminexus_application_server_enterprise",96
"symantec:mail_security",95
"francisco_burzi:php-nuke",94
"mailenable:mailenable_professional",93
"drupal:drupal",93
"joomla:joomla",92
"vmware:vmware_player",91
"redhat:linux",89
"realnetworks:realplayer",87
"mysql:mysql",87
"mandrakesoft:mandrake_linux_corporate_server",86
"sendmail:sendmail",86
"cisco:catos",85
"imagemagick:imagemagick",82
"mailenable:mailenable_enterprise",82
"vmware:server",80
"cisco:ons_15327",80
"kde:kde",80
"ca:brightstor_arcserve_backup",80
"apache:tomcat",79
"hitachi:ucosminexus_application_server_standard",78
"compaq:tru64",78
"phpmyadmin:phpmyadmin",78
"ibm:lotus_notes",78
"ibm:db2_universal_database",77
"sgi:propack",76
"microsoft:works",76
"symantec:norton_internet_security",75
"xine:xine-lib",74
"phpbb_group:phpbb",74
"microsoft:sql_server",73
"conectiva:linux",72
"webmin:webmin",71
"cisco:unified_communications_manager",70
"oracle:collaboration_suite",70
"clam_anti-virus:clamav",69
"oracle:peoplesoft_enterprise",69
"microsoft:excel_viewer",69
"xpdf:xpdf",66
"vmware:vmware_server",66
"sophos:sophos_anti-virus",66
"usermin:usermin",65
"cisco:vpn_3005_concentrator",65
"asterisk:asterisk",64
"cisco:ons_15454sdh",64
"google:chrome",63
"gnu:gnutls",63
"iea_software:radiusnt",63
"adobe:reader",62
"moodle:moodle",62
"microsoft:word",62
"mybulletinboard:mybulletinboard",61
"ibm:db2",61
"asterisk:asterisk_business_edition",60
"novell:edirectory",59
"sql-ledger:sql-ledger",58
"cisco:secure_access_control_server",58
"turbolinux:turbolinux_server",57
"symantec:antivirus_scan_engine",57
"mit:kerberos",57
"microsoft:windows-nt",56
"realnetworks:realone_player",56
"xfree86_project:x11r6",56
"trend_micro:officescan",56
"ibm:lotus_domino",56
"sun:java_system_web_server",56
"clearswift:mailsweeper",56
"mozilla:bugzilla",55
"coppermine:coppermine_photo_gallery",54
"f-secure:internet_gatekeeper",54
"slackware:slackware_linux",54
"dws_systems_inc.:sql-ledger",52
"mplayer:mplayer",52
"horde:groupware",51
"ssh:tectia_server",50
"iea_software:radiusx",50
"cerulean_studios:trillian",49
"kaspersky_lab:kaspersky_anti-virus",49
"kde:konqueror",49
"wordpress:wordpress_mu",49
"hitachi:ucosminexus_service_platform",48
"oracle:bea_product_suite",47
"oracle:database_10g",46
"jelsoft:vbulletin",46
"microsoft:visual_studio_.net",46
"xine:xine",46
"pidgin:pidgin",46
"microsoft:outlook",46
"postgresql:postgresql",46
"cisco:call_manager",45
"cvs:cvs",45
"symantec:norton_system_works",45
"nullsoft:winamp",44
"openpkg:openpkg",44
"hp:openview_network_node_manager",44
"libtiff:libtiff",43
"vmware:esx_server",43
"squirrelmail:squirrelmail",43
"microsoft:visio",43
"cisco:content_engine",42
"microsoft:windows_me",42
"microsoft:office_excel_viewer",42
"cisco:unified_callmanager",42
"punbb:punbb",42
"microsoft:.net_framework",42
"microsoft:project",42
"mantis:mantis",42
"f-secure:f-secure_internet_security",41
"mozilla:nss",41
"ssh:tectia_client",41
"sun:java_system_application_server",41
"turbolinux:turbolinux_workstation",41
"invision_power_services:invision_power_board",40
"cisco:firewall_services_module",40
"ingate:ingate_firewall",40
"microsoft:windows_98",39
"tiki:tikiwiki_cms%2fgroupware",39
"sendmail:sendmail_switch",39
"mediawiki:mediawiki",39
"axis:2400_video_server",39
"cisco:ons_15600",39
"rob_flynn:gaim",38
"kerio:kerio_mailserver",38
"cpanel:cpanel",38
"horde:application_framework",38
"symantec:web_security",37
"ca:etrust_antivirus",37
"sun:one_web_server",36
"cutephp:cutenews",36
"web-app.org:webapp",36
"cisco:adaptive_security_appliance",36
"microsoft:office_compatibility_pack_for_word_excel_ppt_2007",36
"openbsd:openssh",36
"symantec:antivirus",36
"phorum:phorum",36
"tor:tor",36
"ingate:ingate_siparator",35
"bittorrent:bittorrent",35
"ca:business_protection_suite",35
"e107:e107",35
"utorrent:utorrent",35
"microsoft:windows_98se",35
"ledgersmb:ledgersmb",35
"oracle:jd_edwards_enterpriseone",35
"avast:avast_antivirus_home",35
"avast:avast_antivirus_professional",35
"adobe:adobe_air",35
"trend_micro:serverprotect",34
"microsoft:visual_studio",34
"zyxel:zynos",34
"postnuke_software_foundation:postnuke",34
"six_apart:movable_type",34
"squid:squid",34
"ca:etrust_intrusion_detection",34
"kerio:winroute_firewall",34
"microsoft:visual_foxpro",33
"netscape:navigator",33
"microsoft:office_excel",33
"trend_micro:interscan_viruswall",33
"oracle:database_9i",33
"microsoft:windows_media_player",32
"apple:iphone",32
"sco:openserver",32
"typo3:typo3",32
"opera:opera",32
"microsoft:report_viewer",32
"claroline:claroline",32
"microsoft:windows_2000_terminal_services",32
"oracle:enterprise_manager",32
"cisco:cisco_ios",32
"cerulean_studios:trillian_pro",31
"woltlab:burning_board",31
"novell:netware",31
"axis:2100_network_camera",31
"tetex:tetex",31
"runcms:runcms",31
"microsoft:open_xml_file_format_converter",30
"ca:brightstor_enterprise_backup",30
"sixapart:movable_type",30
"ca:etrust_ez_antivirus",30
"ca:etrust_ez_armor",30
"symantec:norton_personal_firewall",29
"isc:bind",29
"adobe:air",29
"openssl_project:openssl",29
"hosting_controller:hosting_controller",29
"microsoft:exchange_server",29
"vtiger:vtiger_crm",29
"microsoft:office_word_viewer",29
"horde:horde",28
"kde:koffice",28
"mambo:mambo",28
"stonesoft:stonegate",28
"sun:java_system_web_proxy_server",28
"openswan:openswan",28
"asterisk:asterisk_appliance_developer_kit",28
"microsoft:office_word",28
"hitachi:cosminexus_application_server",28
"hitachi:cosminexus_application_server_enterprise",28
"strongswan:strongswan",28
"symantec:altiris_deployment_solution",28
"microsoft:windows_7",28
"gallery_project:gallery",28
"firebirdsql:firebird",27
"enlightenment:imlib",27
"asterisk:s800i",27
"cisco:application_and_content_networking_software",27
"lite:speed_technologies_litespeed_web_server",27
"microsoft:word_viewer",27
"axis:2401_video_server",27
"apple:darwin_streaming_server",27
"ca:arcserve_backup",26
"ca:unicenter_management",26
"php_fusion:php_fusion",26
"axis:2420_network_camera",26
"enlightenment:imlib2",26
"linux:kernel",26
"novell:groupwise",26
"deluxebb:deluxebb",26
"ibm:rational_clearquest",26
"microsoft:office_sharepoint_server",26
"apple:ipod_touch",25
"sco:unixware",25
"checkpoint:firewall-1",25
"eset_software:nod32_antivirus",25
"avaya:communication_manager",25
"xoops:xoops",25
"sun:one_application_server",25
"adobe:coldfusion",25
"asterisk:asterisknow",25
"digium:asterisk",25
"microsoft:outlook_express",25
"redhat:openssl",25
"ca:etrust_secure_content_manager",25
"axis:2110_network_camera",25
"alt-n:mdaemon",24
"microsoft:office_powerpoint_viewer",24
"mozilla:network_security_services",24
"icewarp:web_mail",24
"macromedia:coldfusion",24
"ca:brightstor_arcserve_backup_laptops_desktops",24
"hitachi:cosminexus_application_server_standard",24
"symantec_veritas:backup_exec",24
"axis:2120_network_camera",24
"xerox:workcentre_275",24
"xerox:workcentre_265",24
"xerox:workcentre_245",24
"microsoft:powerpoint",24
"xerox:workcentre_238",24
"xerox:workcentre_232",24
"xerox:workcentre_255",24
"avaya:vsu",24
"phpgroupware:phpgroupware",23
"paul_l_daniels:ripmime",23
"bea:weblogic_portal",23
"cisco:webns",23
"openoffice:openoffice",23
"vignette:storyserver",23
"adium:adium",23
"avaya:modular_messaging_message_storage_server",23
"hitachi:ucosminexus_application_server",23
"openafs:openafs",23
"yahoo:messenger",23
"microsoft:isa_server",23
"merak:mail_server",22
"carnegie_mellon_university:cyrus_imap_server",22
"todd_miller:sudo",22
"larry_wall:perl",22
"vmware:gsx_server",22
"ca:common_services",22
"ca:etrust_admin",22
"graphicsmagick:graphicsmagick",22
"cisco:vpn_3015_concentrator",22
"oracle:http_server",22
"gtk:gtk%2b",22
"cisco:ios_xr",22
"cisco:vpn_3060_concentrator",21
"checkpoint:vpn-1",21
"microsoft:publisher",21
"flatnuke:flatnuke",21
"gnome:gdkpixbuf",21
"simple_machines:simple_machines_forum",21
"hp:tru64",21
"devellion:cubecart",21
"yabb:yabb",21
"mywebland:mybloggie",21
"4d:webstar",21
"ca:unicenter_asset_management",21
"ca:unicenter_software_delivery",21
